"Name","ID","Latitude","Longitude","Elevation"
"372_1",2201,51.9887873215687,-91.2187115515866,383
"372_1",2202,51.8913603400912,-93.7286713426455,353
"372_1",2203,51.6195361750447,-89.4564755141628,352
"372_1",2204,51.6883667594572,-91.5984196859126,426
"372_1",2205,51.5478403143458,-94.3653244791572,373
"372_1",2206,51.2525801779013,-91.4692548550965,404
"372_1",2207,51.0969715283938,-89.1859418682468,366
"372_1",2208,51.1512039644169,-90.7783135087615,379
"372_1",2209,51.0659502438577,-94.1609279064515,377
"372_1",2210,51.0232899158087,-94.5818169564538,382
"372_2",2211,52.9400952261689,-93.4224715867395,318
"372_2",2212,51.5149196373399,-94.1986746074346,393
"372_2",2213,51.3514448793989,-90.0821412927395,382
"372_2",2214,51.3129528711781,-89.4266095307785,370
"372_2",2215,51.2356042272143,-92.2367277964823,414
"372_2",2216,51.2321199350092,-94.0022615533212,434
"372_2",2217,50.803450328413,-91.097367827453,397
"372_2",2218,50.5375878738612,-92.0641804549293,382
"372_2",2219,50.497958504954,-91.9499984144515,380
"372_2",2220,50.2174425647783,-93.2527194766962,373
"372_3",2221,51.6911695585269,-93.8847944928305,344
"372_3",2222,51.6823538231865,-94.1478336321528,394
"372_3",2223,51.3329162173874,-92.4906543057887,410
"372_3",2224,51.25524305076,-91.6136489465693,396
"372_3",2225,50.8273208219114,-91.01273621204,394
"372_3",2226,50.8255878103621,-92.5937353909992,413
"372_3",2227,50.6368189355965,-91.1241455816069,417
"372_3",2228,50.5370899561442,-91.4250039894391,439
"372_3",2229,50.4960203869995,-94.1797905658594,382
"372_3",2230,50.1044745390296,-92.7976384547417,436
"372_4",2231,52.8971094754766,-92.915763417241,304
"372_4",2232,52.6663463052242,-91.5871418113663,342
"372_4",2233,52.6433088282377,-91.5105159647046,355
"372_4",2234,52.3416667203744,-91.2847815929502,398
"372_4",2235,52.1910878808416,-92.1320374600226,401
"372_4",2236,52.0163674886729,-90.7587577933776,392
"372_4",2237,51.3896759466028,-94.4584152883479,354
"372_4",2238,51.3158831400301,-94.6980723047887,364
"372_4",2239,50.488056886646,-93.0993109822278,375
"372_4",2240,50.2623139552319,-91.9358916206998,384
"372_5",2241,52.0585472270101,-92.5473821954171,407
"372_5",2242,51.6206962815353,-92.9864947409116,387
"372_5",2243,51.4597162895493,-90.4544547179267,380
"372_5",2244,51.3094757318694,-93.4796162476861,425
"372_5",2245,51.3033852171943,-93.6931722725408,398
"372_5",2246,51.2224187238836,-91.7898241715382,409
"372_5",2247,51.1095155217618,-91.3377601500241,404
"372_5",2248,51.0790931744682,-91.9956504982209,423
"372_5",2249,50.9389265959363,-93.5437904261114,372
"372_5",2250,50.6625747034992,-92.0052360760338,388
"374_1",2501,50.862660453705,-93.2997836869368,386
"374_1",2502,50.7860072488611,-93.3172949736172,356
"374_1",2503,50.7138326263165,-93.3309924993829,389
"374_1",2504,50.7050521261765,-93.0926560157034,422
"374_1",2505,50.6602806195421,-93.3759056799264,359
"374_1",2506,50.5521061331135,-93.5470379208963,358
"374_1",2507,50.5160034492359,-93.2682145015727,381
"374_1",2508,50.4990619015524,-93.2051358795241,381
"374_1",2509,50.1412367026774,-93.9269741340304,391
"374_1",2510,50.0855058201747,-93.6197253479103,352
"374_2",2511,50.9632856750329,-93.2273979506686,414
"374_2",2512,50.8990346541906,-93.058391192401,370
"374_2",2513,50.6865564166668,-93.1932416381911,374
"374_2",2514,50.6596211393136,-92.8599012606921,429
"374_2",2515,50.6003499022353,-93.1793221061981,371
"374_2",2516,50.5525113549474,-92.9294554785029,389
"374_2",2517,50.5165621647249,-93.5908589227892,332
"374_2",2518,50.2325123585668,-93.0900844298878,374
"374_2",2519,50.21971786582,-92.9040864600073,434
"374_2",2520,50.1553253370995,-93.7790170635874,367
"374_3",2521,50.7962255574647,-92.8990719344654,396
"374_3",2522,50.7212021838494,-93.3663267385301,378
"374_3",2523,50.640616505964,-92.5264610212325,438
"374_3",2524,50.6119046235192,-92.4642117184771,428
"374_3",2525,50.5792068280052,-93.2619594574767,366
"374_3",2526,50.4933255359632,-93.8999403556852,379
"374_3",2527,50.3911049969868,-93.8532248379588,335
"374_3",2528,50.3720056713488,-93.1789402238718,391
"374_3",2529,50.1963208954536,-94.0134611448578,336
"374_3",2530,50.1535042155252,-94.021522084997,329
"374_4",2531,50.8188904153171,-92.6942014523706,403
"374_4",2532,50.7704733284932,-92.5613283446005,420
"374_4",2533,50.7075373735738,-93.2279317739868,374
"374_4",2534,50.6183454354457,-93.054080283768,369
"374_4",2535,50.609783395116,-93.8043840193056,353
"374_4",2536,50.5976124386057,-93.5667207207691,368
"374_4",2537,50.5656979954889,-92.7050611057815,394
"374_4",2538,50.5007924287464,-93.4425458662047,353
"374_4",2539,50.4100416205345,-93.9304818367672,347
"374_4",2540,50.178773625167,-94.0666223362106,327
"374_5",2541,50.9521303010322,-92.9948808734679,401
"374_5",2542,50.7870335701451,-93.0030915500419,385
"374_5",2543,50.7859542053387,-92.949591708922,386
"374_5",2544,50.7294200350798,-93.316089289866,383
"374_5",2545,50.6492707735044,-92.7999559600109,413
"374_5",2546,50.6053740574809,-92.3864019936195,422
"374_5",2547,50.5297186431309,-93.1505683433982,391
"374_5",2548,50.3145989802926,-93.8800728860549,336
"374_5",2549,50.2463241903106,-93.1035287605744,384
"374_5",2550,50.1079060443258,-93.9769858071801,353
"388_1",2751,50.2715140066727,-90.9894513789418,416
"388_1",2752,49.975078112435,-91.1551364952066,413
"388_1",2753,49.8875457149842,-90.8905416417502,432
