LandisData "Dynamic Input Data"

>> Warning - This is a bias-corrected file

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.55

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
>>	ABIE.BAL	0.6			2.7654

>>	year	landtype	species	probEst	maxANPP	maxB

15	432_4	PICE.GLA	0.41	515	7550
15	432_4	PICE.MAR	0.379	694	7066
15	432_4	PINU.BAN	0.537	767	6152
15	432_4	PINU.RES	0.216	566	5362
15	432_4	PINU.STR	0.216	471	4271
15	432_4	POPU.TRE	0.598	584	5141
15	432_5	ABIE.BAL	0.445	539	3468
15	432_5	ACER.RUB	0.178	311	2073
15	432_5	BETU.ALL	0.178	200	2432
15	432_5	BETU.PAP	0.537	169	1784
15	432_5	LARI.LAR	0.487	94	914
15	432_5	PICE.GLA	0.41	333	4097
15	432_5	PICE.MAR	0.353	439	5235
15	432_5	PINU.BAN	0.487	479	5256
15	432_5	PINU.RES	0.216	384	4567
15	432_5	PINU.STR	0.216	345	3442
15	432_5	POPU.TRE	0.598	428	3817
15	434_1	ABIE.BAL	0.487	860	5481
15	434_1	ACER.RUB	0.41	744	4319
15	434_1	BETU.ALL	0.379	642	4520
15	434_1	BETU.PAP	0.598	476	2859
15	434_1	LARI.LAR	0.598	223	1893
15	434_1	PICE.GLA	0.445	1003	9520
15	434_1	PICE.MAR	0.379	816	8345
15	434_1	PINU.BAN	0.598	692	7014
15	434_1	PINU.RES	0.41	570	6948
15	434_1	PINU.STR	0.41	674	5858
15	434_1	POPU.TRE	0.598	891	5946
15	434_2	ABIE.BAL	0.445	694	5055
15	434_2	ACER.RUB	0.226	453	3439
15	434_2	BETU.ALL	0.237	311	3763
15	434_2	BETU.PAP	0.537	403	2649
15	434_2	LARI.LAR	0.537	212	1690
15	434_2	PICE.GLA	0.41	793	8873
15	434_2	PICE.MAR	0.353	704	7698
15	434_2	PINU.BAN	0.537	556	6542
15	434_2	PINU.RES	0.216	519	5724
15	434_2	PINU.STR	0.216	440	4683
15	434_2	POPU.TRE	0.598	724	5646
15	434_3	ABIE.BAL	0.445	597	4820
15	434_3	ACER.RUB	0.261	479	3603
15	434_3	BETU.ALL	0.33	474	4161
15	434_3	BETU.PAP	0.598	374	2618
15	434_3	LARI.LAR	0.598	222	1590
15	434_3	PICE.GLA	0.445	675	8148
15	434_3	PICE.MAR	0.379	682	7226
15	434_3	PINU.BAN	0.598	616	6581
15	434_3	PINU.RES	0.33	680	6068
15	434_3	PINU.STR	0.353	414	5041
15	434_3	POPU.TRE	0.598	664	5435
15	434_4	ABIE.BAL	0.445	819	5323
15	434_4	ACER.RUB	0.41	450	3964
15	434_4	BETU.ALL	0.33	556	4140
15	434_4	BETU.PAP	0.598	443	2741
15	434_4	LARI.LAR	0.598	213	1798
15	434_4	PICE.GLA	0.445	888	8982
15	434_4	PICE.MAR	0.379	729	8025
15	434_4	PINU.BAN	0.598	641	6858
15	434_4	PINU.RES	0.353	695	6068
15	434_4	PINU.STR	0.353	496	5328
15	434_4	POPU.TRE	0.598	823	5815
15	434_5	ABIE.BAL	0.445	672	4372
15	434_5	ACER.RUB	0.226	440	3024
15	434_5	BETU.ALL	0.237	278	3472
15	434_5	BETU.PAP	0.537	301	2279
15	434_5	LARI.LAR	0.537	183	1371
15	434_5	PICE.GLA	0.445	470	7060
15	434_5	PICE.MAR	0.379	604	6371
15	434_5	PINU.BAN	0.537	499	6233
15	434_5	PINU.RES	0.226	629	5424
15	434_5	PINU.STR	0.237	503	4315
15	434_5	POPU.TRE	0.598	672	4903
15	435_1	ABIE.BAL	0.445	749	3941
15	435_1	ACER.RUB	0.261	354	2576
15	435_1	BETU.ALL	0.261	212	3004
15	435_1	BETU.PAP	0.537	239	2106
15	435_1	LARI.LAR	0.598	191	1658
15	435_1	PICE.GLA	0.445	475	4859
15	435_1	PICE.MAR	0.379	583	5717
15	435_1	PINU.BAN	0.537	516	6368
15	435_1	PINU.RES	0.216	677	5636
15	435_1	PINU.STR	0.216	481	3836
15	435_1	POPU.TRE	0.598	484	4619
15	435_2	ABIE.BAL	0.445	561	4571
15	435_2	ACER.RUB	0.172	338	2869
15	435_2	BETU.ALL	0.199	227	3398
15	435_2	BETU.PAP	0.537	348	2463
15	435_2	LARI.LAR	0.537	251	2072
15	435_2	PICE.GLA	0.41	496	7594
15	435_2	PICE.MAR	0.353	626	7153
15	435_2	PINU.BAN	0.537	669	6820
15	435_2	PINU.RES	0.216	714	6013
15	435_2	PINU.STR	0.216	444	4076
15	435_2	POPU.TRE	0.598	640	5440
15	435_3	ABIE.BAL	0.445	680	4267
15	435_3	ACER.RUB	0.226	367	2762
15	435_3	BETU.ALL	0.226	274	3218
15	435_3	BETU.PAP	0.537	298	2327
15	435_3	LARI.LAR	0.537	234	1936
15	435_3	PICE.GLA	0.445	527	6118
15	435_3	PICE.MAR	0.379	562	6329
15	435_3	PINU.BAN	0.537	622	6673
15	435_3	PINU.RES	0.216	775	5946
15	435_3	PINU.STR	0.216	549	4245
15	435_3	POPU.TRE	0.598	535	5054
15	435_4	ABIE.BAL	0.445	697	5052
15	435_4	ACER.RUB	0.226	319	3538
15	435_4	BETU.ALL	0.226	304	3783
15	435_4	BETU.PAP	0.537	434	2699
15	435_4	LARI.LAR	0.537	266	2342
15	435_4	PICE.GLA	0.41	755	8390
15	435_4	PICE.MAR	0.379	690	7852
15	435_4	PINU.BAN	0.537	835	7157
15	435_4	PINU.RES	0.216	799	6261
15	435_4	PINU.STR	0.237	456	4723
15	435_4	POPU.TRE	0.598	870	5798
15	435_5	ABIE.BAL	0.445	631	5003
15	435_5	ACER.RUB	0.261	480	3422
15	435_5	BETU.ALL	0.292	357	3842
15	435_5	BETU.PAP	0.537	411	2683
15	435_5	LARI.LAR	0.598	232	2279
15	435_5	PICE.GLA	0.445	656	7922
15	435_5	PICE.MAR	0.379	635	7549
15	435_5	PINU.BAN	0.537	800	7052
15	435_5	PINU.RES	0.237	722	6459
15	435_5	PINU.STR	0.292	494	4830
15	435_5	POPU.TRE	0.598	828	5793
15	436_1	ABIE.BAL	0.487	899	5614
15	436_1	ACER.RUB	0.41	565	4623
15	436_1	BETU.ALL	0.41	668	4818
15	436_1	BETU.PAP	0.598	548	3019
15	436_1	LARI.LAR	0.598	327	2628
15	436_1	PICE.GLA	0.445	1035	9173
15	436_1	PICE.MAR	0.379	898	8457
15	436_1	PINU.BAN	0.598	1073	7616
15	436_1	PINU.RES	0.487	959	7768
15	436_1	PINU.STR	0.41	723	5972
15	436_1	POPU.TRE	0.598	1085	6352
15	436_2	ABIE.BAL	0.487	725	4635
15	436_2	ACER.RUB	0.353	672	3583
15	436_2	BETU.ALL	0.33	503	3980
15	436_2	BETU.PAP	0.598	349	2542
15	436_2	LARI.LAR	0.598	240	2098
15	436_2	PICE.GLA	0.445	564	7858
15	436_2	PICE.MAR	0.379	645	6852
15	436_2	PINU.BAN	0.598	765	7131
15	436_2	PINU.RES	0.41	635	6927
15	436_2	PINU.STR	0.41	478	5054
15	436_2	POPU.TRE	0.598	722	5639
15	436_3	ABIE.BAL	0.487	863	5545
15	436_3	ACER.RUB	0.41	542	4387
15	436_3	BETU.ALL	0.41	600	4820
15	436_3	BETU.PAP	0.598	527	3004
15	436_3	LARI.LAR	0.598	300	2565
15	436_3	PICE.GLA	0.445	986	9209
15	436_3	PICE.MAR	0.379	783	8235
15	436_3	PINU.BAN	0.598	1046	7549
15	436_3	PINU.RES	0.487	963	7759
15	436_3	PINU.STR	0.41	717	6050
15	436_3	POPU.TRE	0.598	1067	6251
15	436_4	ABIE.BAL	0.487	647	5146
15	436_4	ACER.RUB	0.41	625	4131
15	436_4	BETU.ALL	0.41	558	4452
15	436_4	BETU.PAP	0.598	457	2823
15	436_4	LARI.LAR	0.598	250	2316
15	436_4	PICE.GLA	0.445	753	8567
15	436_4	PICE.MAR	0.379	664	7710
15	436_4	PINU.BAN	0.598	912	7466
15	436_4	PINU.RES	0.487	928	7174
15	436_4	PINU.STR	0.41	632	5741
15	436_4	POPU.TRE	0.598	840	5855
15	436_5	ABIE.BAL	0.487	755	5268
15	436_5	ACER.RUB	0.445	590	4526
15	436_5	BETU.ALL	0.41	660	4581
15	436_5	BETU.PAP	0.598	493	2978
15	436_5	LARI.LAR	0.598	263	2504
15	436_5	PICE.GLA	0.445	897	9058
15	436_5	PICE.MAR	0.379	745	8039
15	436_5	PINU.BAN	0.598	1014	7566
15	436_5	PINU.RES	0.487	897	7815
15	436_5	PINU.STR	0.41	728	6065
15	436_5	POPU.TRE	0.598	1004	6105
15	437_1	ABIE.BAL	0.487	691	5138
15	437_1	ACER.RUB	0.41	508	4385
15	437_1	BETU.ALL	0.41	568	4777
15	437_1	BETU.PAP	0.598	454	2834
15	437_1	LARI.LAR	0.598	309	2613
15	437_1	PICE.GLA	0.445	726	8527
15	437_1	PICE.MAR	0.379	696	7653
15	437_1	PINU.BAN	0.598	927	7448
15	437_1	PINU.RES	0.487	941	7570
15	437_1	PINU.STR	0.41	641	5900
15	437_1	POPU.TRE	0.598	831	5999
15	437_2	ABIE.BAL	0.487	592	4873
15	437_2	ACER.RUB	0.487	580	4332
15	437_2	BETU.ALL	0.445	597	4540
15	437_2	BETU.PAP	0.598	428	2707
15	437_2	LARI.LAR	0.598	280	2428
15	437_2	PICE.GLA	0.445	626	8191
15	437_2	PICE.MAR	0.379	639	7290
15	437_2	PINU.BAN	0.598	860	7448
15	437_2	PINU.RES	0.487	840	7940
15	437_2	PINU.STR	0.41	703	6049
15	437_2	POPU.TRE	0.598	776	5745
15	437_3	ABIE.BAL	0.487	799	4513
15	437_3	ACER.RUB	0.487	528	4111
15	437_3	BETU.ALL	0.445	527	4319
15	437_3	BETU.PAP	0.598	367	2572
15	437_3	LARI.LAR	0.598	240	2236
15	437_3	PICE.GLA	0.445	544	7434
15	437_3	PICE.MAR	0.379	583	6685
15	437_3	PINU.BAN	0.598	792	7202
15	437_3	PINU.RES	0.487	857	7819
15	437_3	PINU.STR	0.41	614	5810
15	437_3	POPU.TRE	0.598	662	5512
15	437_4	ABIE.BAL	0.487	711	4162
15	437_4	ACER.RUB	0.445	358	3646
15	437_4	BETU.ALL	0.41	409	3858
15	437_4	BETU.PAP	0.598	292	2361
15	437_4	LARI.LAR	0.598	289	1955
15	437_4	PICE.GLA	0.445	493	6097
15	437_4	PICE.MAR	0.379	639	5815
15	437_4	PINU.BAN	0.598	670	6884
15	437_4	PINU.RES	0.487	826	7013
15	437_4	PINU.STR	0.41	465	5192
15	437_4	POPU.TRE	0.598	506	4993
15	437_5	ABIE.BAL	0.487	807	5437
15	437_5	ACER.RUB	0.487	669	4847
15	437_5	BETU.ALL	0.445	718	5006
15	437_5	BETU.PAP	0.598	512	2983
15	437_5	LARI.LAR	0.598	344	2720
15	437_5	PICE.GLA	0.487	883	8863
15	437_5	PICE.MAR	0.41	781	7985
15	437_5	PINU.BAN	0.598	1021	7699
15	437_5	PINU.RES	0.487	994	8289
15	437_5	PINU.STR	0.445	806	6315
15	437_5	POPU.TRE	0.763	931	6230
